0
000
2004 agree
2004 aid
2004 course
2004 don
2004 finally
2004 going
2004 interested
2004 later
2004 living
2004 look
2004 major
2004 married
2004 national
2004 necessary
2004 pause
2004 pleae
2004 presidential
2004 relations
2004 running
2004 say
2004 state
2004 suppose
2004 think
2004 this_
2004 turning
2004 version
2008
2008 2012
2008 addition
2008 born
2008 dk
2008 exc
2008 highest
2008 increased
2008 later
2008 married
2008 nation
2008 racial
2008 say
2008 think
2008 united
2008 version
2008 web
2011
2011 dk
2011 family
2011 taxes
2012
2012 1216
2012 2016
2012 address
2012 far
2012 fedspend_enviro
2012 ftf
2012 highest
2012 house
2012 information
2012 interested
2012 later
2012 pre
2012 president
2012 spanish
2012 think
2012 typical
2012 web
2012 yes
2016
2016 families
2016 police
2016 protecting
2016 sample
2016 say
2016 spanish
2016 speeches
2016 using
2016 year
24
24 999
2nd
2nd mention
2nd time
3rd
3rd mention
3rd party
40
40 000
5113
5113 5113x
5113x
70
70 000
999
999 read
999 uncertain
______
______ does
abbreviated
abbreviated interview
abbreviation
able
able care
able devote
able vote
abortion
abortion 1996
abortion opinion
abortion phone
abortion recent
abortion thermometer
abortionists
abortionists thermometer
absentee
absentee ballot
access
access internet
according
according moral
accused
accused committing
accused place
accused scale
achieving
achieving racial
action
action united
actions
actions going
active
active politics
activities
activities duties
activities sit
activity
activity risk
addition
addition american
address
address house
adjust
adjust view
administration
administration know
adopt
adopt children
adults
advantage
advantage got
advantages
advantages haven
affairs
affairs time
affect
affect afraid
affect angry
affect challenger
affect democratic
affect hopeful
affect incumbent
affect major
affect proud
affect republican
affects
affects general
affiliated
affiliated larger
affiliations
affiliations house
afraid
afraid government
african
african american
african methodist
age
age younger
age youngest
agnew
agnew thermometer
ago
ago 1960
ago 2000
ago better
ago say
ago stayed
ago think
ago year
agree
agree agree
agree disagree
agree extent
agree government
agree somewhat
agree statements
agree strongly
agreed
agreed disagreed
agreed generally
agreed way
agrees
agrees view
agrees views
ahead
ahead 1972
ahead 1988
ahead closer
ahead course
ahead far
ahead interested
ahead place
ahead say
ahead suppose
ahead think
ahead thinking
ahead usually
aid
aid blacks
aid college
aid poor
aids
aids 1992
aids research
al
al gore
alaska
alaska native
aliens
aliens 2004
allowed
allowed live
allowed question
allowed schools
allowed serve
allowed start
alving
alving couple
amendment
amendment constitution
america
america better
america missouri
america reformed
american
american american
american baptist
american chicano
american companies
american consider
american country
american exports
american indian
american jobs
american life
american nationality
american politics
american spanish
americans
americans feeling
americans scale
americans thermometer
anderson
anderson independent
anderson indiana
angry
answer
answer includes
answered
answered working
answers
answers card
answers confidential
answers like
anti
anti abortionists
apart
apart contributing
apart contributions
apart occasional
apartment
apartment 2002
approve
approve disapprove
approve person
approve taking
approve ways
area
area say
areas
areas health
aren
aren interested
arizona
arizona iowa
arkansas
arkansas mississippi
arkansas south
arkansas state
arkansas year
armed
armed forces
arranged
arranged extremely
articles
articles campaign
ascertained
ascertained kind
asian
asian americans
asian native
aside
aside particular
ask
ask 1966
ask 1980
ask agree
ask choose
ask good
ask like
ask problems
ask questions
asked
asked make
asked money
asked people
asked rs
assist
assist blacks
assistance
assistance blacks
assistance homeless
associated
associated southern
association
association 1992
attempted
attempted validation
attend
attend meeting
attend place
attend religious
attend synagogue
attended
attended meeting
attending
attending religious
attends
attends considers
attends jewish
attends religious
attention
attention campaigns
attention election
attention feel
attention going
attention pay
attention people
attention political
attention think
authorities
authorities approve
available
available force
available place
average
average middle
average week
away
away people
background
background united
bad
bad job
bad points
ballot
ballot card
ballot listed
ballot proposition
baptisms
baptisms funerals
baptist
baptist 2002
baptist affiliated
baptist association
baptist baptist
baptist church
baptist churches
baptist convention
baptist group
baptist methodist
baptist southern
behaved
behavior
behavior changes
believe
believe armed
believe spend
believe tougher
belong
belong labor
belong middle
belong political
belong public
belong schools
belong yes
belonging
belonging classes
belongs
belongs 1956
benefit
benefit people
best
best agrees
best describes
best expect
best guess
best interviewer
best korea
best says
best way
better
better control
better democrats
better financially
better getting
better job
better jobs
better just
better party
better plan
better say
better somewhat
better stay
better stayed
better things
better worried
better worse
better years
bible
bible just
bible like
big
big american
big business
big difference
big election
big interests
big like
big mistake
big problem
big problems
bigger
bigger problems
bigger war
bigger years
bills
bills agreed
bills come
birth
birth 1978
birth 1984
bisexual
bisexual far
bit
bit 1972
bit 1980
bit guidance
black
black 1962
black african
black black
black friends
black grade
black half
black high
black militants
black neighborhood
black people
blacks
blacks 1970
blacks 1984
blacks 1996
blacks 2000
blacks 2002
blacks advantages
blacks challenger
blacks closer
blacks favor
blacks feel
blacks feeling
blacks given
blacks help
blacks incumbent
blacks influence
blacks minorities
blacks minority
blacks say
blacks scale
blacks special
blacks suppose
blacks whites
blacks work
blacks wrong
blue
blue cross
booklet
booklet 1972
booklet card
booklet choices
booklet different
booklet discuss
booklet going
booklet list
booklet means
booklet opinions
booklet people
booklet recently
booklet shown
booklet statement
booklet statements
booklet tell
booklet years
born
born christian
born country
born life
born united
breakdown
breakdown society
brethren
brethren christian
brethren church
brethren plymouth
brought
brought country
brought farm
buchanan
buchanan thermometer
burden
burden business
bush
bush republicans
bush sr
business
business concerned
business feeling
business industry
business interested
business order
business suppose
business unemployed
busing
busing children
busing place
busing scale
button
button campaign
buy
buy gun
buy tickets
calendar
calendar year
california
california candidate
california candidates
california know
california senate
california year
called
called attends
called called
called christian
called era
called exactly
came
came did
came minute
campaign
campaign 1976ff
campaign 2012
campaign button
campaign did
campaign expenses
campaign going
campaign internet
campaign magazines
campaign media
campaign newspaper
campaign newspapers
campaign participation
campaign parties
campaign political
campaign president
campaign radio
campaign say
campaign sticker
campaign television
campaign ways
campaign year
campaign years
campaigns
campaigns 1986
campaigns did
campaigns far
campaigns past
campaigns say
campaigns year
cand
cand placement
cand rep
candidate
candidate 10
candidate 1958
candidate 1964
candidate 1968
candidate 1992
candidate 2008
candidate 2016
candidate abortion
candidate affect
candidate belong
candidate checkpoint
candidate code
candidate come
candidate congress
candidate democrats
candidate did
candidate district
candidate extremely
candidate feeling
candidate governor
candidate haven
candidate house
candidate ii
candidate inap
candidate issue
candidate make
candidate newspaper
candidate office
candidate opinion
candidate party
candidate pay
candidate personally
candidate political
candidate position
candidate president
candidate radio
candidate ran
candidate rate
candidate recall
candidate recalls
candidate remember
candidate representative
candidate republican
candidate running
candidate salience
candidate scale
candidate senator
candidate spoke
candidate staff
candidate strong
candidate thermometer
candidate trait
candidate tv
candidate united
candidate win
candidate year
candidate yes
candidates
candidates 1964
candidates 1986
candidates ballot
candidates checkpoint
candidates congress
candidates contact
candidates contributions
candidates different
candidates district
candidates election
candidates major
candidates names
candidates parties
candidates president
candidates ran
candidates read
candidates senate
candidates years
car
car 1984
car place
card
card 1978
card 2002
card best
card booklet
card color
card did
card different
card election
card family
card going
card list
card page
card point
card read
card response
card responses
card shown
card tell
card vote
care
care 1968
care 1970
care 1972
care family
care good
care low
care new
care oneself
care party
care people
care pretty
care way
cared
cared way
careful
careful dealing
cares
cares people
carolina
carolina mississippi
carolina state
carry
carry state
carry things
carter
carter democrats
carter thermometer
case
case faith
case identification
cases
cases ballot
categories
categories choose
categories ftf
categories read
categories stop
categories tell
category
category 1966
category best
category corresponds
catholic
catholic jewish
catholics
catholics feeling
caucus
caucus 1992
caucus 2012
caucus arizona
caucus date
caucus election
caucus kansas
caucus yes
caucuses
caucuses 1992
caucuses 2008
caucuses people
cdf
cdf weight
census
certain
certain groups
certain point
challenger
challenger house
challenger incumbent
challenger newspaper
challenger office
challenger personally
challenger radio
challenger running
challenger spoke
challenger staff
challenger tv
challenging
challenging candidate
chance
chance life
chance try
chances
chances bigger
chances country
chances getting
change
change plans
change think
changed
changed 2008
changed 2012
changes
changes 2000
changing
changing adjust
characteristics
characteristics people
charismatic
charismatic spirit
check
check 1978
check offs
check option
check screen
checkpoint
checkpoint senate
chicano
chicano puerto
chicanos
chicanos feeling
child
child care
child considerate
child curiosity
child family
child independence
child obedience
children
children 10
children 14
children 18
children 1964
children age
children allowed
children neighborhood
children person
children schools
children years
children yes
choice
choice 1992
choice answers
choice booklet
choice given
choice middle
choice respondent
choice statements
choice strongly
choices
choices 1972
choices shown
choices statements
choose
choose 1996
choose 2000
choose answers
choose consider
choose desirable
choose live
choose number
choose races
choose statements
chosen
chosen election
christ
christ christian
christ church
christ united
christian
christian 1990
christian attends
christian church
christian denomination
christian does
christian fundamentalists
christian jewish
christian just
christian personally
christian reformed
christian say
christianity
christianity fundamentalist
christians
christians probe
christians words
church
church 1962
church african
church america
church associated
church baptist
church brethren
church called
church christ
church churches
church denomination
church disciples
church evangelical
church god
church interested
church lutheran
church reformed
church regularly
church synagogue
church united
church usa
churches
churches christ
churches usa
circumstances
citizens
citizens regardless
city
city 1956
city 1972
city 1978
city 1984
city large
city town
civil
civil rights
claim
claim government
class
class middle
class people
class say
class think
class upper
class working
classes
classes dk
classes make
classes people
clear
clear obvious
clear tell
cleveland
cleveland tennessee
clinton
clinton thermometer
close
close candidate
close friends
close race
close state
closely
closely fairly
closely identify
closer
closer 2000
closer end
closer opinion
closer republican
closer way
closest
closest describing
closest opinion
closest view
club
club organization
code
code 1956
code 1964
code 1968
code 1970
code categories
code congressional
code house
coded
coded iwr
college
college completed
college degree
college head
college students
color
color sheet
colored
colored 1968
colored children
come
come care
come contact
come different
come house
come leader
come make
come mention
come party
come people
come presidential
come talk
come united
comes
comes ______
comes closer
comes closest
comes politics
coming
coming 12
coming november
coming presidential
committing
committing crimes
communities
communities 1986
community
community grew
community schools
companies
companies doing
companies hiring
companies stay
company
company paid
compared
compared 1992
compared 2000
compared 2008
compared years
compassionate
complete
complete military
completed
completed did
completed highest
completely
completely vietnam
complex
complex economic
complicated
complicated really
component
component new
composition
composition number
concern
concern problems
concern rapid
concerned
concerned 1986
concerned doing
concerned moral
concerning
concerning various
conditions
conditions make
condo
condo apartment
conducted
conducted 1984
conducted english
conducted entirely
confidence
confidence national
confidence various
confidential
confidential best
congress
congress 12
congress 1968
congress 1978
congress 1980
congress better
congress came
congress come
congress did
congress good
congress handling
congress house
congress office
congress senate
congress supreme
congress thermometer
congress washington
congress yes
congressional
congressional candidate
congressional candidates
congressional district
congressional districts
congressional vote
congressman
congressman 1974
congressman did
congressman house
congressmen
congressmen elections
congressmen pay
congressmen washington
connection
connection vietnam
consecutive
consecutive years
conservative
conservative 1960
conservative challenger
conservative dk
conservative extremely
conservative haven
conservative incumbent
conservative index
conservative liberal
conservative national
conservative place
conservative point
conservative reform
conservative scale
conservative wouldn
conservatives
conservatives 1972
conservatives comes
conservatives feeling
conservatives going
conservatives point
consider
consider born
consider democrats
consider heterosexual
consider liberal
consider main
consider multiple
consider orthodox
consider protestant
consider religion
considerable
considerable disagreement
considerate
considerate behaved
considered
considered satisfied
considers
considers self
constitution
constitution 1978
constitution guarantee
consumer
consumer prices
contact
contact challenger
contact democratic
contact election
contact incumbent
contact learned
contact people
contact republican
contact running
contacted
contacted retiring
contacted running
contacts
contacts challenger
contacts democratic
contacts republican
contacts running
contained
contained code
contest
contest arkansas
continue
continue present
contributing
contributing breakdown
contributing political
contribution
contribution support
contribution year
contributions
contributions did
contributions political
contributions specific
contributions tax
control
control split
controls
controls presidency
convention
convention american
convention independent
conventional
conventional war
conversion
conversion experience
convicted
convicted murder
cooperate
cooperate russia
cooperative
cooperative person
correct
correct problems
correct recalls
corrent
corrent recalls
corresponding
corresponding code
corresponds
corresponds family
cost
cost 1962
cost democrats
cost living
cost opinion
cost say
costs
costs 1988
costs feel
costs people
count
countries
countries permitted
countries replace
country
country 1964
country 1982
country better
country case
country don
country extremely
country faces
country father
country federal
country fewer
country generally
country getting
country gotten
country individual
country mother
country parts
country past
country problem
country real
country say
country small
country territory
country town
country worse
country years
county
county 1980
county 2002
county code
county election
county iw
county registration
couple
couple married
couple years
couples
couples legally
couples words
course
course choose
course different
course people
court
court feeling
court president
cover
cover medical
created
created conditions
crime
crimes
crimes feel
criminal
criminal activity
crooked
crooked 1958
crooked think
cross
cross 1984
cross 1988
cross 1994
cross like
cross place
cross section
cuban
cuban american
cuban cuban
cumulative
cumulative data
curiosity
curiosity good
current
current home
current regulations
currently
currently living
cut
cut continue
cut pay
cutting
cutting military
daily
daily newspaper
dan
dan quayle
data
data file
data present
date
date arizona
date birth
date did
date election
date kansas
date know
date republican
date talking
day
day date
day day
day did
day election
day isn
day living
day long
day post
day prayer
day times
day year
days
days answers
days attend
days day
days different
days liberals
days past
days pre
days read
days say
days volunteer
days watch
deal
deal guidance
deal issue
deal moderately
deal party
deal problem
deal racial
dealing
dealing crime
dealing people
dealing problem
dealings
dealings russia
death
death penalty
decent
decide
decide congress
decide going
decides
decides good
decides try
decreased
decreased left
decreased little
decreased lot
decreased stay
deep
deep religious
deeply
deeply religious
defense
defense 1996
defense 2004
defense feel
defense spending
defense suppose
degree
degree 1978
degree earned
degree head
degree received
degree yes
dem
dem independent
dem pres
dem strong
democracy
democracy works
democrat
democrat 1992
democrat independent
democrat republican
democrat strong
democratic
democratic candidate
democratic election
democratic house
democratic party
democratic presidential
democratic primary
democratic ticket
democratic vice
democrats
democrats 1970
democrats 2000
democrats feeling
democrats john
democrats republicans
democrats stand
democrats wouldn
demonstrations
demonstrations things
denomination
denomination baptist
denomination called
denomination church
denomination group
denomination mean
denomination yes
dental
dental treatment
depend
depend circumstances
depends
depends disagree
descent
descent 2000
descent 2012
descent yes
described
described born
describes
describes did
describes good
describes hispanic
describes kind
describes multiple
describes total
describing
describing feelings
desegregation
desegregation half
desegregation strict
deserve
deserve 1972
desirable
desirable qualities
desirable respondent
determined
determined ballot
devote
devote time
did
did 1956
did 1984
did 1986
did agree
did attend
did candidate
did care
did come
did concern
did decide
did democratic
did employed
did family
did father
did finish
did grow
did growing
did head
did high
did job
did listen
did money
did mother
did party
did person
did political
did prefer
did primary
did read
did register
did regular
did republican
did response
did retired
did right
did split
did talk
did things
did use
did vote
did voting
did watch
did wear
did work
did worked
didn
didn did
didn like
didn meet
didn money
didn pay
didn time
didn usually
differ
differ faith
difference
difference 1964
difference 1996
difference happens
difference incomes
difference party
difference place
difference power
difference way
differences
differences republicans
different
different 2000
different city
different goals
different groups
different helps
different ideas
different parties
different people
different places
different problem
different questions
different social
different things
difficult
difficult blacks
difficult people
digit
dinners
dinners things
diploma
diploma pass
direction
direction feel
disabled
disabled 1982
disabled answered
disabled homemaker
disabled kind
disabled volunteered
disagree
disagree 1972
disagree 1990
disagree 1996
disagree agree
disagree disagree
disagree following
disagree little
disagree ll
disagree reason
disagree somewhat
disagree statement
disagree statements
disagree strongly
disagree way
disagree years
disagreed
disagreed equally
disagreed haven
disagreed way
disagreement
disagreement action
disagreement governmental
disapproval
disapproval disagreement
disapprove
disapprove approve
disapprove depend
disapprove equal
disapprove president
disapprove strongly
disapprove taking
disapprove way
disciples
disciples christ
discourage
discourage companies
discrimination
discrimination blacks
discrimination created
discrimination favor
discuss
discuss politics
discussion
discussion abortion
discussion best
discussions
discussions campaign
disease
disease aids
dislike
dislike candidate
dislike party
dislike political
dissatisfaction
dissatisfaction government
district
district 1978
district candidate
district candidates
district come
district congress
district election
district interview
district interviews
district november
district people
district ran
district yes
districts
districts country
districts page
disturbances
disturbances place
dividends
dividends income
divorced
divorced separated
dk
dk 1964
dk key
dk make
dk party
dk rf
dk think
dk win
doctor
doctor hospital
doctors
doctors hospital
does
does 1986
does 2002
does attend
does belong
does family
does head
does hold
does household
does mean
does phrase
does recall
does work
doesn
doesn attend
doesn make
doesn matter
doing
doing country
doing dealing
doing disapprove
doing doing
doing encourage
doing financially
doing good
doing like
doing possible
doing present
doing read
doing think
doing work
dole
dole thermometer
dollar
dollar check
don
don care
don equal
don expect
don influence
don know
don knows
don like
don opinion
don pay
don probe
don refer
don think
don waste
double
double check
doves
doves connection
duncan
duncan score
duties
duties 1984
duties kind
duties retired
earned
earned 1986
earned 2012
earned opinion
easier
easier people
economic
economic policies
economic policy
economic position
economic problems
economy
economy 1990
economy approve
economy better
economy country
economy democrats
economy gotten
edmund
edmund muskie
education
education order
efficacy
efficacy index
effort
effort help
effort improve
effort ot
effort pass
elderly
elderly feeling
elders
elect
elect decide
elected
elected congressmen
elected members
elected president
election
election 1952
election 1964
election 1972
election 1980
election campaign
election campaigns
election caucus
election congressional
election congressman
election date
election day
election did
election district
election fall
election going
election governor
election half
election house
election interview
election iw
election lot
election month
election november
election office
election plan
election president
election registered
election republican
election state
election think
election time
election unable
election united
election wanted
election wonder
election year
election years
election yes
elections
elections 1996
elections arizona
elections coming
elections doesn
elections fall
elections lot
elections makes
elections month
elections november
elections people
elections state
elections united
eligible
eligible adults
eligible vote
emphasis
emphasis traditional
employed
employed exactly
employed federal
employed strike
employed unemployed
en
en scale
encourage
encourage companies
encourage vote
end
end course
end point
end scale
enemies
enemies secure
english
english language
english necessary
entirely
entirely english
environment
environment 2000
environment burden
environment increased
environment suppose
environment thermometer
environmental
environmental protection
environmentalists
environmentalists thermometer
episcopal
episcopal methodist
equal
equal chance
equal opportunity
equal people
equal rights
equal role
equally
equally country
equally generally
equivalency
equivalency test
era
era amendment
estimate
estimate total
ethnic
ethnic group
ethnicity
eugene
eugene mccarthy
evangelical
evangelical charismatic
evangelical groups
evangelical lutheran
everybody
everybody wants
exact
exact 1966
exactly
exactly church
exactly did
exactly job
exactly larger
exactly said
example
example 1968
example time
exc
exc 1948
exc 1984
exc 1988
exc 2000
exc 2002
exc 2008
exc arkansas
expect
expect 1966
expect 1986
expect economy
expect financial
expect opinion
expect vote
expected
expected help
expected things
expenses
expenses 1984
expenses 1988
expenses 1994
expenses feel
expenses paid
expenses political
expenses year
experience
experience 1988
experience related
experience sort
experiences
experiences described
experiences transformed
exports
exports favor
exposure
exposure count
express
express opinion
extent
extent want
external
external efficacy
extreme
extreme positions
extremely
extremely conservative
extremely important
extremely liberal
extremely likely
extremely moderately
extremely satisfied
extremely willing
face
face bigger
face face
face living
face looking
faces
faces problems
facing
facing community
facing country
failed
failed person
fair
fair poor
fair treatment
fairly
fairly closely
fairly just
fairly satisfied
faith
faith confidence
fall
fall 1972
fall 1978
fall don
fall talking
fallen
fallen gone
fallen little
fallen lot
fallen stayed
families
families hispanic
family
family 1960
family 1962
family 1964
family 1966
family 1976
family 2000
family church
family come
family comes
family friend
family friends
family home
family household
family income
family just
family living
family making
family members
family situation
family ties
family working
far
far know
far year
farm
farm town
farmers
farmers thermometer
fast
fast feel
fast going
fast think
father
father 1978
father 1988
father born
father father
father interested
father surrogate
favor
favor 1964
favor 1976
favor choice
favor cutting
favor death
favor desegregation
favor favor
favor government
favor great
favor oppose
favor preference
favor strict
favor stronger
favor yes
favors
federal
federal government
federal income
federal spending
federal state
fedspend_enviro
fedspend_enviro v083151
feel
feel 1988
feel belong
feel big
feel black
feel blacks
feel certain
feel children
feel defense
feel federal
feel government
feel haven
feel having
feel ideas
feel important
feel know
feel medical
feel military
feel negroes
feel parts
feel people
feel political
feel problems
feel question
feel religion
feel run
feel strongly
feel things
feel woman
feel women
feeling
feeling thermometer
feeling think
feelings
feelings bible
feels
feels strongly
felt
felt pretty
feminists
feminists feeling
fewer
fewer problems
fewer services
fight
fight inflation
fight war
fighting
fighting disease
fighting korea
fighting vietnam
figure
figure affects
figure include
figure thermometer
figure traits
figures
figures want
file
filled
filled moderate
finally
finally retrospect
financial
financial aid
financial situation
financially
financially days
financially somewhat
financially worse
financially year
finding
finding job
finding people
finish
finish 1974
fips
fips code
fips state
folded
folded inside
follow
follow 1964
follow going
follow politics
following
following political
following statement
following statements
following things
following think
following views
food
food stamps
force
force maintain
force solve
forces
forces don
forces feel
forces powerful
ford
ford thermometer
foreign
foreign aid
foreign countries
foreign enemies
foreign imports
foreign policy
form
form 1966
form 1988
form 1990
form 1994
form 1996
form estimate
form interview
form people
form post
form pre
form presidential
free
free market
fresh
fresh cross
friend
friends
friends black
friends choices
friends day
friends gay
friends people
friends respondent
friends white
ftf
ftf booklet
ftf going
ftf place
ftf sample
ftf web
fund
fund raising
fundamentalist
fundamentalist evangelical
fundamentalists
fundamentalists thermometer
funerals
funerals yes
future
future lot
future willing
gathering
gathering challenger
gathering democratic
gathering incumbent
gathering republican
gay
gay lesbian
gay men
gays
gays lesbians
gender
general
general approve
general black
general feeling
general good
general level
general people
general scale
general text
general want
generally
generally agreed
generally consider
generally disagreed
generally going
generally mean
generally speaking
generations
generations slavery
george
george bush
george mcgovern
george wallace
gerald
gerald ford
gets
gets public
getting
getting better
getting bigger
getting conventional
getting doctor
getting fair
getting fighting
getting financially
getting nuclear
getting powerful
getting strong
getting vote
getting war
getting worse
given
given blacks
given goal
given preference
given win
gives
gives blacks
giving
giving money
giving opinion
giving preferential
goal
goal nation
goals
goals listed
god
god anderson
god christ
god church
god cleveland
god holiness
goes
goes religious
going
going 1996
going aren
going ask
going fairly
going government
going point
going politics
going read
going right
going say
going seven
going slowly
going time
going usual
going vietnam
going vote
going ways
gone
gone cost
gone fallen
good
good bad
good country
good deal
good job
good just
good manners
good standard
good things
good way
gore
gore ran
gore thermometer
got
got chance
gotten
gotten better
gotten involved
gotten strong
gotten worse
gotten wrong
government
government 1958
government 1964
government 1988
government 2002
government 2004
government assistance
government better
government bigger
government business
government complicated
government country
government course
government discourage
government doing
government faces
government faith
government feel
government general
government getting
